
Threads: 1
#	TIME	FOUND
10	0.298949	0
11	0.301318	1
12	0.304858	0
13	0.293120	0
14	0.301111	1
15	0.306887	1
16	0.298516	0
17	0.297862	0
18	0.299958	0
19	0.304774	0
20	0.303709	0
21	0.302904	0
22	0.316721	0
23	0.307795	0
24	0.306179	0
25	0.315121	0
26	0.308941	0
27	0.310359	0
28	0.305432	1
29	0.307977	0
30	0.309301	0
31	0.293514	1
32	0.311093	0
33	0.304816	0
34	0.297873	0
35	0.318105	0
36	0.294885	0
37	0.303018	1
38	0.306633	0
39	0.296719	1
40	0.293760	0
41	0.309613	1
42	0.309948	1
43	0.298778	1
44	0.304155	0
45	0.303038	0
46	0.293240	0
47	0.301323	0
48	0.311830	0
49	0.311578	0
50	0.293894	0

Threads: 5
#	TIME	FOUND
1	0.249944	0
2	0.244944	0
3	0.245097	0
4	0.258610	0
5	0.247395	0
6	0.255725	0
7	0.264605	0
8	0.249125	1
9	0.251615	1
10	0.253236	0
11	0.250147	1
12	0.249188	0
13	0.253129	0
14	0.251013	1
15	0.245076	1
16	0.255082	0
17	0.253651	0
18	0.251017	0
19	0.245985	0
20	0.258550	0
21	0.259255	0
22	0.251517	0
23	0.247937	0
24	0.260443	0
25	0.254896	0
26	0.249418	0
27	0.250824	0
28	0.248760	1
29	0.261955	0
30	0.255007	0
31	0.271625	1
32	0.254097	0
33	0.258980	0
34	0.248336	0
35	0.268884	0
36	0.254475	0
37	0.265364	1
38	0.248049	0
39	0.249152	1
40	0.250422	0
41	0.248992	1
42	0.250958	1
43	0.248294	1
44	0.250741	0
45	0.252356	0
46	0.248739	0
47	0.262025	0
48	0.249116	0
49	0.255546	0
50	0.251683	0

Threads: 6
#	TIME	FOUND
1	0.222985	0
2	0.217123	0
3	0.222040	0
4	0.210787	0
5	0.212654	0
6	0.265488	0
7	0.213626	0
8	0.214747	1
9	0.210908	1
10	0.226208	0
11	0.231326	1
12	0.237854	0
13	0.251370	0
14	0.213252	1
15	0.238785	1
16	0.247515	0
17	0.217126	0
18	0.211004	0
19	0.263955	0
20	0.231428	0
21	0.230121	0
22	0.221279	0
23	0.219245	0
24	0.228833	0
25	0.224312	0
26	0.229194	0
27	0.220200	0
28	0.228805	1
29	0.226688	0
30	0.231217	0
31	0.210444	1
32	0.213941	0
33	0.217365	0
34	0.232392	0
35	0.219059	0
36	0.217028	0
37	0.221785	1
38	0.208090	0
39	0.228908	1
40	0.220637	0
41	0.245566	1
42	0.225318	1
43	0.221477	1
44	0.224162	0
45	0.214916	0
46	0.213480	0
47	0.214306	0
48	0.224527	0
49	0.223051	0
50	0.238347	0

Threads: 7
#	TIME	FOUND
1	0.212892	0
2	0.199036	0
3	0.227067	0
4	0.192693	0
5	0.225515	0
6	0.232918	0
7	0.220856	0
8	0.217192	1
9	0.208317	1
10	0.194262	0
11	0.197964	1
12	0.216070	0
13	0.212756	0
14	0.210295	1
15	0.206572	1
16	0.279509	0
17	0.198856	0
18	0.212058	0
19	0.216131	0
20	0.202843	0
21	0.212185	0
22	0.213332	0
23	0.218979	0
24	0.223863	0
25	0.244815	0
26	0.219144	0
27	0.195949	0
28	0.200895	1
29	0.214301	0
30	0.198576	0
31	0.208236	1
32	0.237567	0
33	0.212062	0
34	0.220335	0
35	0.205809	0
36	0.202770	0
37	0.204653	1
38	0.219590	0
39	0.190836	1
40	0.200808	0
41	0.213248	1
42	0.194852	1
43	0.202515	1
44	0.215486	0
45	0.194290	0
46	0.209792	0
47	0.203630	0
48	0.209955	0
49	0.205562	0
50	0.210425	0

Threads: 8
#	TIME	FOUND
1	0.202663	0
2	0.250185	0
3	0.242270	0
4	0.191955	0
5	0.219724	0
6	0.228866	0
7	0.219072	0
8	0.227420	1
9	0.229836	1
10	0.207038	0
11	0.223086	1
12	0.256760	0
13	0.194677	0
14	0.259107	1
15	0.245240	1
16	0.212599	0
17	0.218776	0
18	0.231239	0
19	0.230159	0
20	0.231511	0
21	0.234360	0
22	0.213105	0
23	0.206545	0
24	0.233646	0
25	0.238537	0
26	0.218066	0
27	0.229015	0
28	0.219333	1
29	0.239841	0
30	0.245065	0
31	0.215163	1
32	0.227033	0
33	0.220019	0
34	0.207991	0
35	0.209712	0
36	0.230344	0
37	0.214409	1
38	0.244101	0
39	0.222487	1
40	0.237166	0
41	0.228708	1
42	0.261019	1
43	0.234156	1
44	0.234176	0
45	0.237475	0
46	0.224049	0
47	0.226228	0
48	0.246068	0
49	0.269303	0
50	0.206773	0

Threads: 9
#	TIME	FOUND
1	0.254441	0
2	0.232428	0
3	0.249116	0
4	0.235307	0
5	0.250468	0
6	0.261490	0
7	0.228989	0
8	0.226019	1
9	0.229090	1
10	0.265979	0
11	0.240408	1
12	0.242927	0
13	0.240035	0
14	0.250446	1
15	0.231362	1
16	0.206574	0
17	0.246338	0
18	0.262871	0
19	0.229723	0
20	0.252903	0
21	0.229461	0
22	0.230004	0
23	0.215279	0
24	0.254615	0
25	0.235862	0
26	0.258730	0
27	0.239260	0
28	0.260601	1
29	0.244623	0
30	0.229145	0
31	0.225456	1
32	0.226749	0
33	0.249419	0
34	0.278209	0
35	0.270655	0
36	0.233946	0
37	0.211550	1
38	0.244403	0
39	0.236699	1
40	0.242801	0
41	0.244226	1
42	0.223514	1
43	0.209921	1
44	0.245616	0
45	0.246466	0
46	0.257298	0
47	0.227368	0
48	0.238458	0
49	0.229972	0
50	0.218711	0

Threads: 10
#	TIME	FOUND
1	0.231210	0
2	0.240336	0
3	0.216037	0
4	0.225328	0
5	0.226529	0
6	0.249245	0
7	0.250835	0
8	0.215926	1
9	0.235245	1
10	0.231903	0
11	0.236712	1
12	0.258108	0
13	0.219116	0
14	0.239737	1
15	0.228701	1
16	0.246628	0
17	0.226753	0
18	0.239694	0
19	0.220361	0
20	0.221769	0
21	0.243511	0
22	0.216316	0
23	0.224648	0
24	0.229383	0
25	0.235592	0
26	0.215416	0
27	0.222108	0
28	0.207936	1
29	0.236124	0
30	0.218089	0
31	0.212936	1
32	0.230452	0
33	0.220839	0
34	0.245594	0
35	0.231779	0
36	0.211024	0
37	0.232005	1
38	0.231557	0
39	0.211032	1
40	0.231948	0
41	0.211926	1
42	0.225491	1
43	0.239168	1
44	0.241200	0
45	0.246755	0
46	0.234620	0
47	0.226473	0
48	0.216162	0
49	0.237379	0
50	0.227638	0

Threads: 11
#	TIME	FOUND
1	0.209828	0
2	0.229167	0
3	0.230865	0
4	0.238960	0
5	0.229255	0
6	0.217262	0
7	0.224917	0
8	0.224803	1
9	0.232757	1
10	0.234270	0
11	0.234383	1
12	0.223693	0
13	0.226373	0
14	0.217703	1
15	0.228311	1
16	0.227859	0
17	0.227789	0
18	0.214182	0
19	0.231608	0
20	0.237677	0
21	0.230134	0
22	0.235209	0
23	0.217724	0
24	0.216961	0
25	0.223192	0
26	0.224800	0
27	0.231308	0
28	0.221699	1
29	0.236182	0
30	0.233091	0
31	0.220118	1
32	0.226525	0
33	0.233966	0
34	0.235877	0
35	0.225547	0
36	0.212455	0
37	0.226801	1
38	0.225616	0
39	0.236008	1
40	0.232706	0
41	0.232741	1
42	0.238208	1
43	0.231006	1
44	0.231766	0
45	0.236694	0
46	0.219439	0
47	0.212796	0
48	0.234926	0
49	0.228948	0
50	0.235079	0

Threads: 12
#	TIME	FOUND
1	0.216103	0
2	0.217329	0
3	0.219636	0
4	0.208206	0
5	0.223767	0
6	0.213455	0
7	0.213254	0
8	0.219535	1
9	0.216173	1
10	0.212757	0
11	0.218339	1
12	0.219127	0
13	0.202525	0
14	0.207383	1
15	0.218158	1
16	0.219936	0
17	0.214339	0
18	0.222135	0
19	0.223022	0
20	0.219009	0
21	0.219078	0
22	0.224314	0
23	0.220753	0
24	0.216696	0
25	0.219803	0
26	0.222295	0
27	0.215639	0
28	0.224027	1
29	0.221903	0
30	0.219524	0
31	0.202692	1
32	0.220605	0
33	0.212476	0
34	0.218152	0
35	0.216866	0
36	0.220453	0
37	0.216202	1
38	0.218779	0
39	0.219519	1
40	0.213029	0
41	0.217856	1
42	0.218674	1
43	0.217495	1
44	0.222492	0
45	0.224859	0
46	0.216099	0
47	0.220450	0
48	0.218752	0
49	0.218646	0
50	0.225836	0

Threads: 13
#	TIME	FOUND
1	0.205612	0
2	0.209374	0
3	0.207519	0
4	0.206012	0
5	0.208822	0
6	0.207710	0
7	0.209788	0
8	0.212274	1
9	0.212720	1
10	0.209590	0
11	0.209972	1
12	0.214665	0
13	0.214017	0
14	0.213142	1
15	0.206696	1
16	0.210255	0
17	0.207385	0
18	0.209307	0
19	0.211645	0
20	0.207040	0
21	0.211650	0
22	0.209466	0
23	0.207264	0
24	0.209467	0
25	0.208470	0
26	0.209303	0
27	0.209983	0
28	0.206899	1
29	0.212713	0
30	0.208424	0
31	0.209433	1
32	0.205920	0
33	0.206879	0
34	0.210954	0
35	0.208080	0
36	0.211063	0
37	0.224229	1
38	0.299523	0
39	0.224148	1
40	0.219271	0
41	0.212914	1
42	0.223305	1
43	0.214076	1
44	0.212314	0
45	0.243276	0
46	0.211811	0
47	0.261421	0
48	0.238028	0
49	0.267463	0
50	0.251996	0

Threads: 14
#	TIME	FOUND
1	0.232295	0
2	0.203218	0
3	0.196507	0
4	0.200747	0
5	0.196285	0
6	0.197650	0
7	0.203751	0
8	0.199078	1
9	0.199515	1
10	0.199444	0
11	0.201458	1
12	0.203207	0
13	0.214170	0
14	0.230116	1
15	0.199350	1
16	0.211286	0
17	0.267545	0
18	0.260360	0
19	0.214741	0
20	0.203382	0
21	0.201509	0
22	0.201117	0
23	0.200432	0
24	0.200520	0
25	0.200802	0
26	0.199649	0
27	0.200857	0
28	0.198091	1
29	0.201924	0
30	0.201964	0
31	0.207955	1
32	0.205472	0
33	0.210681	0
34	0.203836	0
35	0.231237	0
36	0.205679	0
37	0.197740	1
38	0.197826	0
39	0.197106	1
40	0.200175	0
41	0.202018	1
42	0.207083	1
43	0.201204	1
44	0.199172	0
45	0.197812	0
46	0.199496	0
47	0.199445	0
48	0.199508	0
49	0.202710	0
50	0.196468	0

Threads: 15
#	TIME	FOUND
1	0.194018	0
2	0.190051	0
3	0.195748	0
4	0.192242	0
5	0.186767	0
6	0.193234	0
7	0.194538	0
8	0.191454	1
9	0.190083	1
10	0.190658	0
11	0.190108	1
12	0.191776	0
13	0.187366	0
14	0.193472	1
15	0.190875	1
16	0.189915	0
17	0.192659	0
18	0.190022	0
19	0.188899	0
20	0.191328	0
21	0.186494	0
22	0.195907	0
23	0.193046	0
24	0.197596	0
25	0.191490	0
26	0.189226	0
27	0.192701	0
28	0.190610	1
29	0.187215	0
30	0.192716	0
31	0.193238	1
32	0.192905	0
33	0.195605	0
34	0.190518	0
35	0.190273	0
36	0.193200	0
37	0.187380	1
38	0.188680	0
39	0.188593	1
40	0.192007	0
41	0.193855	1
42	0.187829	1
43	0.189407	1
44	0.192519	0
45	0.192169	0
46	0.188813	0
47	0.191715	0
48	0.187502	0
49	0.191958	0
50	0.192220	0

Threads: 16
#	TIME	FOUND
1	0.206865	0
2	0.205015	0
3	0.207547	0
4	0.220263	0
5	0.222921	0
6	0.206380	0
7	0.216469	0
8	0.208314	1
9	0.213332	1
10	0.215827	0
11	0.211991	1
12	0.212756	0
13	0.211836	0
14	0.210877	1
15	0.202835	1
16	0.210669	0
17	0.229079	0
18	0.205889	0
19	0.211118	0
20	0.218480	0
21	0.213621	0
22	0.207961	0
23	0.208629	0
24	0.202463	0
25	0.212078	0
26	0.219232	0
27	0.211715	0
28	0.188006	1
29	0.223148	0
30	0.212019	0
31	0.179357	1
32	0.209827	0
33	0.206431	0
34	0.214026	0
35	0.202634	0
36	0.219298	0
37	0.210840	1
38	0.204451	0
39	0.181315	1
40	0.211292	0
41	0.212297	1
42	0.197978	1
43	0.215486	1
44	0.206061	0
45	0.217074	0
46	0.214818	0
47	0.214850	0
48	0.219255	0
49	0.224726	0
50	0.224395	0
